id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,apr,int_rate,installment,grade,sub_grade,emp_name,emp_length,home_ownership,annual_inc,is_inc_v,accept_d,exp_d,list_d,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,addr_city,addr_state,acc_now_delinq,acc_open_past_24mths,bc_open_to_buy,percent_bc_gt_75,bc_util,dti,delinq_2yrs,delinq_amnt,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,mths_since_recent_inq,mths_since_recent_loan_delinq,mths_since_recent_revol_delinq,mths_since_recent_bc,mort_acc,open_acc,pub_rec_gt_100,pub_rec,total_bal_ex_mort,revol_bal,revol_util,total_bc_limit,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,total_il_high_credit_limit,mths_since_oldest_il_open,num_rev_accts,mths_since_recent_bc_dlq,pub_rec_bankruptcies,num_accts_ever_120_pd,chargeoff_within_12_mths,collections_12_mths_ex_med,tax_liens,mths_since_last_major_derog,num_sats,num_tl_op_past_12m,mo_sin_rcnt_tl,tot_hi_cred_lim,tot_cur_bal,avg_cur_bal,num_bc_tl,num_actv_bc_tl,num_bc_sats,pct_tl_nvr_dlq,num_tl_90g_dpd_24m,num_tl_30dpd,num_tl_120dpd_2m,num_il_tl,mo_sin_old_il_acct,num_actv_rev_tl,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,total_rev_hi_lim,num_rev_tl_bal_gt_0,num_op_rev_tl,tot_coll_amt
"4528648","5790981","27000.0","27000.0","27000.0"," 60 months","26.20%"," 23.63%","770.95","F","F3","Balfour Beatty US","6 years","MORTGAGE","88000","FALSE","2013-04-25","2013-05-09","2013-04-25","2013-05-02","In Grace Period","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4528648","","debt_consolidation","Relief","Miami","FL","0","7","0","100","102","21.37","0","0","2000-08-01 06:18","665","669","1","","","3","","","35","1","10","0","0","93466","13253.0","97.4%","11100","46","w","26761.05","26761.05","769.889999999999","769.89","238.95","530.94","0.0","2013-06-06","770.95","2013-08-02","2013-06-25","639","635","108666","124","15","","0","0","0","0","0","","9","3","1","318643","289843","32205","13","2","2","100","0","0","0","30","155","3","139","18","13600","3","3","554"
"4549303","5801677","30000.0","30000.0","30000.0"," 60 months","25.84%"," 23.28%","850.55","F","F2","Pleasantville Public Schools","10+ years","RENT","81000","FALSE","2013-04-26","2013-05-10","2013-04-26","2013-05-01","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4549303","","credit_card","Credit card refinancing","Brigantine","NJ","0","7","5268","16.7","69","16.81","0","0","1993-10-08 03:36","680","684","2","65","","3","","65","3","0","20","0","0","28168","21984.0","51.4%","17000","33","f","29458.51","29458.51","1698.52","1698.52","541.49","1157.03","0.0","2013-07-08","850.55","2013-08-01","2013-06-25","729","725","17947","","30","","0","0","0","0","0","","20","4","3","60747","28168","1483","11","6","6","93","0","0","0","3","169","14","238","3","42800","14","19","0"
"4556949","5809212","16000.0","16000.0","16000.0"," 60 months","27.29%"," 24.70%","466.82","G","G1","Rosemount Inc","10+ years","MORTGAGE","97000","TRUE","2013-04-26","2013-05-10","2013-04-26","2013-05-01","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4556949","","credit_card","Credit card refinancing","Shakopee","MN","0","4","2669","75","88.5","17.04","1","0","1989-09-29 02:28","670","674","1","5","","1","","74","1","2","9","0","0","57996","24518.0","62.6%","23182","19","f","15723.17","15723.17","930.36","930.36","276.83","653.53","0.0","2013-07-08","466.82","2013-08-01","2013-06-25","669","665","41847","155","14","74","0","0","0","0","0","","9","3","0","353029","298830","33203","7","4","4","88","0","0","0","3","155","5","287","0","39182","5","7","0"
"4559243","5811616","17000.0","17000.0","17000.0"," 60 months","18.17%"," 15.80%","411.61","C","C3","Fitness 19","3 years","MORTGAGE","40000","TRUE","2013-04-26","2013-05-10","2013-04-26","2013-05-08","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4559243","","credit_card","Get out of debt","Fresno","CA","0","1","1637","100","90.8","11.01","0","0","2003-03-20 02:42","695","699","0","","","13","","","78","1","7","0","0","17260","17260.0","89.9%","17700","10","f","16622.53","16622.53","822.0","822.00","377.47","444.53","0.0","2013-07-12","411.61","2013-08-08","2013-06-25","794","790","0","114","6","","0","0","0","0","0","","7","0","18","131284","126908","25382","3","3","3","100","0","0","0","3","114","4","123","78","19200","4","6","0"
"4559280","5811655","12000.0","12000.0","12000.0"," 60 months","21.50%"," 19.05%","311.62","D","D4","Air Industries Machining Corp","10+ years","RENT","50000","TRUE","2013-04-26","2013-05-10","2013-04-26","2013-05-09","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4559280","  Borrower added on 04/26/13 > Pay off charge cards<br><br> Borrower added on 04/26/13 > Barclay Bank<br>Capital One<br>HSBC<br>Merrick Back<br>JC Penny's<br>","debt_consolidation","Consokidated","HOLTSVILLE","NY","0","2","1277","80","85.3","20.33","0","0","1991-05-22 04:48","665","669","0","","91","11","","","11","0","10","1","1","29377","12668.0","86.2%","8700","21","f","11756.87","11756.87","620.6","620.60","243.13","377.47","0.0","2013-07-15","311.62","2013-08-09","2013-06-25","709","705","21666","20","20","","1","0","0","0","0","","10","1","11","36366","29377","3264","14","4","6","100","0","0","0","1","20","6","267","11","14700","6","9","0"
"4565925","5818139","32000.0","32000.0","32000.0"," 60 months","25.50%"," 22.95%","901.18","F","F1","Diaz Yourman & Associates","8 years","RENT","88000","FALSE","2013-05-01","2013-05-15","2013-05-01","2013-05-08","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4565925","  Borrower added on 05/01/13 > I will use this loan to pay off my debt -- it will give me an affordable monthly payment that will allow me to get out of debt completely and begin again.<br>","debt_consolidation","Freedom from Debt!","COSTA MESA","CA","0","7","1279","100","93.3","14.92","0","0","2006-03-06 05:41","675","679","0","","100","","","","5","0","11","1","1","21139","18718.0","65.2%","19100","14","f","31417.51","31417.51","1798.04","1798.04","582.49","1215.55","0.0","2013-07-11","901.18","2013-08-06","2013-06-25","749","745","26143","","11","","1","0","0","0","0","","11","4","5","54843","21139","1922","5","5","5","100","0","0","0","3","87","8","85","5","28700","8","10","0"
"4797907","6040310","25450.0","25450.0","25400.0"," 60 months","19.68%"," 17.27%","636.2","C","C5","State of California","5 years","RENT","57182","TRUE","2013-05-03","2013-05-17","2013-05-03","2013-05-09","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4797907","","debt_consolidation","Make money off my Debt Consolidation","San Bernardino","CA","0","7","6051","0","23.2","20.04","0","0","2001-05-06 05:31","755","759","0","","","22","","","21","0","9","0","0","81379","1849.0","23.2%","7900","28","f","24907.24","24858.30","1270.08","1267.60","542.76","727.32","0.0","2013-07-15","636.2","2013-08-09","2013-06-25","774","770","84344","107","9","","0","1","0","0","0","","9","3","7","92244","81379","9042","9","4","4","100","0","0","0","19","136","4","146","21","7900","4","4","0"
"4798091","6040528","30750.0","30750.0","30750.0"," 60 months","26.20%"," 23.63%","878.03","F","F3","Medical Information Technology","7 years","RENT","78000","TRUE","2013-05-03","2013-05-17","2013-05-03","2013-05-09","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4798091","","small_business","Lending Club Loan May 2013","FALL RIVER","MA","0","2","20687","25","42.4","18.82","1","0","1989-03-10 05:54","725","729","2","9","","1","","9","43","1","17","0","0","55256","15213.0","31.4%","35900","28","f","30200.44","30200.44","1753.42","1753.42","549.56","1203.86","0.0","2013-07-15","878.03","2013-08-09","2013-06-25","709","705","46534","14","26","9","0","0","0","0","0","","17","0","14","94934","55256","4250","12","4","4","96","0","0","0","1","14","4","294","18","48400","4","16","0"
"4864861","6157090","15975.0","15975.0","15975.0"," 60 months","27.29%"," 24.70%","466.09","G","G1","URS corp","5 years","RENT","93800","FALSE","2013-05-03","2013-05-17","2013-05-03","2013-05-08","In Grace Period","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4864861","  Borrower added on 05/03/13 > Consolidation of bills for quicker payoff<br><br> Borrower added on 05/03/13 > consolidtaion of loans so i can pay one interest rate and pay off on a schedule<br>","debt_consolidation","Debt consolidation","MOBILE","AL","0","5","2700","0","0","27.98","4","0","1995-05-08 10:11","695","699","2","11","","1","","11","106","5","9","0","0","66643","4288.0","42%","2700","42","f","15838.01","15838.01","465.14","465.14","136.99","328.15","0.0","2013-06-13","466.09","2013-08-08","2013-06-25","674","670","78802","122","17","11","0","2","0","0","0","17","9","4","1","89002","66643","8330","8","0","1","85","2","0","0","19","207","3","219","3","10200","3","5","0"
"4885143","6187410","17625.0","17625.0","17625.0"," 60 months","22.97%"," 20.49%","471.78","E","E1","Dollar Loan Center","5 years","RENT","40000","FALSE","2013-05-03","2013-05-17","2013-05-03","2013-05-06","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4885143","","debt_consolidation","Debt Consolidation","WEST VALLEY CITY","UT","0","13","7282","42.9","50.5","23.83","0","0","2006-12-06 01:28","665","669","0","","","11","","","2","0","16","0","0","25805","9370.0","41.8%","14700","30","f","17281.32","17281.32","941.1","941.10","343.68","597.42","0.0","2013-07-11","471.78","2013-08-06","2013-06-25","719","715","20365","","21","","0","0","0","0","0","","16","4","2","42765","25805","1613","12","4","7","100","0","0","0","9","58","8","78","2","22400","8","14","0"
"4894906","6177119","28800.0","28800.0","28800.0"," 60 months","17.67%"," 15.31%","689.85","C","C2","Mutual of Omaha Bank","3 years","MORTGAGE","260000","TRUE","2013-05-03","2013-05-17","2013-05-03","2013-05-07","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4894906","  Borrower added on 05/03/13 > Paying off debts, and higher interest rate credit cards.<br>","debt_consolidation","Debt consolitdation","Del Mar","CA","0","3","450","100","88.7","9.27","0","0","1984-04-05 09:49","710","714","3","51","","0","","51","6","3","6","0","0","48689","5264.0","35.1%","4000","28","f","28153.39","28153.39","1374.76","1374.76","646.61","728.15","0.0","2013-07-11","689.85","2013-08-07","2013-06-25","694","690","85059","","20","51","0","0","0","0","0","51","6","2","4","1640059","1126059","187677","9","1","1","92","0","0","0","5","136","3","354","6","15000","3","3","0"
"4924696","6216850","15000.0","15000.0","15000.0"," 60 months","18.17%"," 15.80%","363.18","C","C3","charleston interiors","10+ years","MORTGAGE","70000","TRUE","2013-05-03","2013-05-17","2013-05-03","2013-05-21","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4924696","","debt_consolidation","credit cards","CHARLESTON","SC","0","4","4086","50","81.3","24.29","0","0","2002-07-30 05:50","695","699","1","","","2","","","13","3","8","0","0","51408","21748.0","69.4%","21833","22","f","14834.53","14834.53","362.73","362.73","165.47","197.26","0.0","2013-06-27","363.18","2013-07-21","2013-06-25","709","705","43324","96","13","","0","0","0","0","0","","8","1","4","74657","51408","6426","7","4","4","100","0","0","0","6","116","6","131","4","31333","6","6","0"
"5031999","6334444","5750.0","5750.0","5750.0"," 36 months","22.81%"," 19.05%","210.92","D","D4","Chase ","10+ years","RENT","46000","FALSE","2013-05-08","2013-05-22","2013-05-08","2013-05-14","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=5031999","  Borrower added on 05/08/13 > My family and I need to move into a larger residence and we are having to move across town. I've been at the same employer for over 14 years. I have a stable career and have a solid budget for myself and my family however the move has proven to be a bit more costly then expected.<br>","moving","Moving","OREGON CITY","OR","0","3","2186","75","65.8","7.17","0","0","1992-02-28 07:45","675","679","0","32","","11","","32","8","0","12","0","0","5504","5504.0","62.5%","6400","15","f","5630.78","5630.78","210.18","210.18","119.22","90.96","0.0","2013-06-20","210.92","2013-08-14","2013-06-25","664","660","0","","14","","0","0","0","0","0","","12","2","8","8800","5504","500","11","7","8","93","0","0","0","0","","8","258","8","8800","8","11","0"
"5032001","6334446","9250.0","9250.0","9250.0"," 36 months","25.31%"," 21.49%","350.83","E","E3","","n/a","OWN","68000","TRUE","2013-05-08","2013-05-22","2013-05-08","2013-05-29","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=5032001","  Borrower added on 05/08/13 > Money will be used for debt consolidation as well as fix my roof on my house<br>","debt_consolidation","Debt Consolidation","Norwich","CT","0","0","243","100","86.5","13.36","0","0","1987-09-22 08:39","670","674","0","25","","11","","25","226","2","3","1","0","2786","2786.0","84.4%","1800","7","f","9065.43","9065.43","349.67","349.67","184.57","165.10","0.0","2013-07-05","350.83","2013-07-29","2013-06-25","679","675","0","","5","25","0","1","0","0","0","25","3","0","119","3300","2786","929","4","2","2","85","0","0","0","0","","3","312","119","3300","3","3","0"
"5041497","6344005","18000.0","18000.0","18000.0"," 60 months","25.84%"," 23.28%","510.33","F","F2","","n/a","MORTGAGE","50000","FALSE","2013-05-08","2013-05-22","2013-05-08","2013-05-13","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=5041497","","other","Debt And Home Repair","National City","MI","0","1","2211","60","83.7","16.8","0","0","1997-07-01 04:26","675","679","0","","","11","","","25","1","10","0","0","23450","15520.0","60.6%","13600","12","f","17839.67","17839.67","507.8","507.80","160.33","347.47","0.0","2013-06-19","510.33","2013-08-13","2013-06-25","674","670","9439","11","10","","0","0","0","0","0","","10","1","11","35039","23450","2606","6","5","5","100","0","0","0","1","11","8","193","25","25600","8","8","154"
"5146192","5477094","18000.0","18000.0","18000.0"," 60 months","26.20%"," 23.63%","513.97","F","F3","CenturyLink","1 year","MORTGAGE","177816","TRUE","2013-05-15","2013-05-29","2013-05-15","2013-05-29","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=5146192","  Borrower added on 05/15/13 > American Express Bill<br><br>  Borrower added on 05/15/13 > Amex payoff Eliminating this debt and minimizing the monthly expense<br><br> Borrower added on 05/15/13 > paying this off now in full and significantly reducing my cash flow<br><br> Borrower added on 05/15/13 > eliminate credit card debt (amex)that is burning my cash flow<br><br> Borrower added on 05/15/13 > pay off American Express!<br><br> Borrower added on 05/15/13 > Payoff Amex debt<br><br> Borrower added on 05/15/13 > amex debt<br>","debt_consolidation","debt consolidation","Bellmore ","NY","0","0","6941","100","79.2","31.89","2","0","1984-12-13 05:03","690","694","3","4","","1","","12","86","4","17","0","0","285274","241833.0","83.4%","67635","28","f","17840.74","17840.74","513.12","513.12","159.26","353.86","0.0","2013-07-05","513.97","2013-07-29","2013-06-25","679","675","55509","","15","12","0","0","0","0","0","","17","0","27","833204","627109","44794","8","3","5","92","0","0","0","8","164","8","346","37","295135","8","11","0"
"5154632","6476797","18000.0","18000.0","17975.0"," 60 months","18.67%"," 16.29%","440.51","C","C4","Salt Lake County ","10+ years","MORTGAGE","40000","TRUE","2013-05-28","2013-06-11","2013-05-28","2013-06-04","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=5154632","","debt_consolidation","Debt Consolidation ","KEARNS","UT","0","6","1089","80","90.4","17.25","0","0","1995-08-31 07:41","660","664","0","42","","10","","42","12","2","14","0","0","14795","14795.0","61.1%","11400","18","f","17804.10","17779.37","439.92","439.31","195.90","244.02","0.0","2013-07-10","440.51","2013-08-04","2013-06-25","709","705","0","","16","42","0","0","0","0","0","","14","3","9","191911","180738","13903","6","5","5","83","0","0","0","0","","10","216","12","24200","10","12","0"
"5165530","6487755","21000.0","21000.0","21000.0"," 60 months","24.50%"," 21.98%","579.76","E","E4","Ford Of Upland","10+ years","MORTGAGE","86000","TRUE","2013-05-14","2013-05-28","2013-05-14","2013-05-17","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=5165530","  Borrower added on 05/14/13 > Pay off credit card debt and consolidation.<br>","debt_consolidation","Get out of debt in 5 years","APPLE VALLEY","CA","0","4","639","75","94.4","18.71","1","0","1998-08-01 07:11","670","674","2","18","100","2","","31","9","4","10","1","1","45710","15289.0","99.3%","11500","18","f","20804.92","20804.92","579.68","579.68","195.08","384.60","0.0","2013-06-21","579.76","2013-07-17","2013-06-25","674","670","53048","","10","","1","1","0","0","0","31","10","2","4","356823","322654","32265","6","4","4","88","0","0","0","4","73","6","78","9","15400","6","6","0"
"5175680","6497930","23750.0","23750.0","23700.0"," 60 months","19.68%"," 17.27%","593.71","C","C5","The eLearning Guild/Execustaff HR","6 years","MORTGAGE","54000","TRUE","2013-05-15","2013-05-29","2013-05-15","2013-05-20","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=5175680","  Borrower added on 05/15/13 > My loan is to consolidate nine payments into one and to see a light at the end of the tunnel.<br>","debt_consolidation","Consolidation Loan","SANTA ROSA","CA","0","6","0","100","101.9","16.02","0","0","1995-02-18 09:57","700","704","0","","","11","","","34","2","12","0","0","21979","20202.0","56%","5900","34","f","23498.72","23449.24","592.24","591.00","251.28","340.96","0.0","2013-06-26","593.71","2013-07-20","2013-06-25","739","735","3719","209","24","","0","0","0","0","0","","12","2","9","243490","223168","18597","6","1","1","100","0","0","0","8","209","7","222","9","36100","8","10","0"
"5176373","6498680","35000.0","35000.0","35000.0"," 60 months","22.97%"," 20.49%","936.86","E","E1","Datamyx","1 year","MORTGAGE","125000","FALSE","2013-05-15","2013-05-29","2013-05-15","2013-05-21","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=5176373","","debt_consolidation","Debt Consolidation","WAXHAW","NC","0","0","299","100","99","11.32","0","0","1993-08-28 11:05","680","684","0","30","","","","64","31","2","9","0","0","34984","28701.0","82%","29000","25","f","34661.82","34661.82","933.95","933.95","338.18","595.77","0.0","2013-06-27","936.86","2013-07-21","2013-06-25","764","760","20421","103","12","64","0","0","0","0","0","","9","0","26","327421","293229","36654","9","4","5","80","0","0","0","10","158","4","240","31","35000","4","7","0"
"5185548","6507787","30000.0","30000.0","29975.0"," 60 months","18.17%"," 15.80%","726.36","C","C3","","10+ years","OWN","150000","FALSE","2013-05-15","2013-05-29","2013-05-15","2013-05-28","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=5185548","  Borrower added on 05/15/13 > 10 year anniversary want to make a purchase<br><br>  Borrower added on 05/16/13 > I want to buy my husband a nice diamond ring as you can see I always pay my bills on time sometimes I over pay my credit card and I get my account credited I'm not planning to have the loan for years I hate to owe money I pay this loan back ASAP<br>","major_purchase","purchase","Texarkana","AR","0","6","105010","0","3.4","3.07","1","0","2003-07-07 05:56","770","774","1","11","","5","","11","2","3","25","0","0","7721","4372.0","3.6%","108662","48","f","29669.24","29644.51","725.05","724.45","330.76","394.29","0.0","2013-07-05","726.36","2013-07-28","2013-06-25","784","780","5500","65","40","","0","0","0","0","0","","25","4","2","203654","60646","2757","19","5","13","97","0","0","0","5","72","8","120","2","121362","8","23","0"
"5186424","6508720","19750.0","19750.0","19750.0"," 60 months","18.67%"," 16.29%","483.34","C","C4","ralphs grocery company","10+ years","OWN","45000","TRUE","2013-05-15","2013-05-29","2013-05-15","2013-05-29","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=5186424","  Borrower added on 05/15/13 > need to consolidate my cards into 1 payment and then close those accounts and focus on paying off this debt<br>","credit_card","no more","CASTAIC","CA","0","3","13175","42.9","56.8","15.23","0","0","1997-07-08 01:40","695","699","0","","89","12","","","20","0","10","4","4","18758","18758.0","49.1%","30500","11","f","19535.02","19535.02","482.77","482.77","214.98","267.79","0.0","2013-07-05","483.34","2013-07-29","2013-06-25","729","725","0","","10","","1","0","0","0","3","","10","0","20","38200","18758","1876","7","5","7","100","0","0","0","1","175","7","193","20","38200","7","10","0"
"5245078","6587267","20000.0","20000.0","20000.0"," 60 months","25.50%"," 22.95%","563.24","F","F1","Gailey Associates, Inc.","10+ years","MORTGAGE","85000","TRUE","2013-05-20","2013-06-03","2013-05-20","2013-06-04","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=5245078","","home_improvement","home improvement","Foothill ranch","CA","0","3","4098","20","29.3","14.15","3","0","1996-04-19 08:12","665","669","0","2","","15","","2","15","5","10","0","0","23122","6535.0","54.5%","5800","22","f","19819.44","19819.44","562.68","562.68","180.56","382.12","0.0","2013-07-10","563.24","2013-08-04","2013-06-25","659","655","43073","103","11","2","0","3","0","0","0","31","10","1","5","680073","652767","65277","8","3","5","71","0","0","0","6","171","5","208","5","12000","5","7","0"
"5394783","6746936","34475.0","34475.0","34475.0"," 60 months","19.68%"," 17.27%","861.81","C","C5","","n/a","MORTGAGE","77000","TRUE","2013-05-20","2013-06-03","2013-05-20","2013-05-24","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=5394783","  Borrower added on 05/21/13 > This loan is too consolidate all high interest bearing credit cards / loan to a lower to a substantially lower interest rate.<br>","credit_card","Credit card refinancing","DUNLAP","TN","0","5","589","100","97.6","22.04","0","0","1981-11-04 02:38","705","709","0","","","14","","","18","5","8","0","0","45349","23811.0","93.7%","24400","33","f","34110.21","34110.21","859.77","859.77","364.79","494.98","0.0","2013-06-28","861.81","2013-07-24","2013-06-25","734","730","34890","","21","","0","0","0","0","0","","8","2","7","271675","254382","36340","14","3","4","100","0","0","0","6","129","3","384","18","25400","3","5","0"
"5626003","7008255","26000.0","26000.0","26000.0"," 60 months","19.68%"," 17.27%","649.95","C","C5","Employer Flexible, HR /Barron Mgmt Co","10+ years","MORTGAGE","68614","TRUE","2013-05-28","2013-06-11","2013-05-28","2013-06-04","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=5626003","  Borrower added on 05/28/13 > Trying to decrease my money output by consolidating bills.  This will lower my output by approximately $400.00 per month which will be really nice.<br>","debt_consolidation","Debt consolidation","HOCKLEY","TX","0","7","7752","60","66.1","20.95","0","0","1987-07-14 05:33","705","709","0","","","11","","","8","2","8","0","0","43777","15140.0","66.1%","22892","12","f","25724.74","25724.74","648.76","648.76","275.26","373.50","0.0","2013-07-10","649.95","2013-08-04","2013-06-25","739","735","32879","226","7","","0","0","0","0","0","","8","4","7","162171","125922","15740","6","5","5","100","0","0","0","3","226","5","315","8","22892","5","5","0"
"5789342","7221432","20400.0","20400.0","20400.0"," 60 months","26.20%"," 23.63%","582.5","F","F3","Carefusion","8 years","MORTGAGE","82000","TRUE","2013-06-11","2013-06-25","2013-06-11","2013-06-18","Issued","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=5789342","","debt_consolidation","Debt Payoff","MADISON","AL","0","7","510","75","93.8","25.51","0","0","2000-03-21 10:12","665","669","1","46","95","3","61","46","13","8","12","1","1","90970","10254.0","86.2%","8200","28","f","20400.00","20400.00","0.0","0.00","0.00","0.00","0.0","","0.0","2013-07-18","2013-06-11","669","665","90035","105","10","46","1","0","0","0","0","","12","5","2","101935","90970","7581","7","4","4","89","0","0","0","10","161","6","125","3","11900","6","7","0"
"5760747","7192680","35000.0","35000.0","35000.0"," 36 months","20.99%"," 17.27%","1252.56","C","C5","AWMF","8 years","RENT","98000","TRUE","2013-06-12","2013-06-26","2013-06-12","2013-06-25","Issued","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=5760747","","credit_card","Credit card refinancing","Forest Hills","NY","0","0","4133","100","89.1","10.18","0","0","2000-04-21 04:13","695","699","0","29","","16","","29","60","2","5","0","0","39401","39401.0","55.9%","37900","15","f","35000.00","35000.00","0.0","0.00","0.00","0.00","0.0","","0.0","2013-07-25","2013-06-12","699","695","0","","13","","0","0","0","0","0","","5","0","60","70500","39401","7880","7","2","2","93","0","0","0","0","","4","160","60","70500","4","5","0"
"5626289","7008555","20000.0","20000.0","20000.0"," 60 months","23.50%"," 21.00%","541.07","E","E2","Helen Ross McNabb Center","3 years","MORTGAGE","70000","TRUE","2013-05-29","2013-06-12","2013-05-29","2013-06-12","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=5626289","","debt_consolidation","Debt Consolidation Loan","Maryville","TN","1","7","3555","66.7","75.3","25.2","3","30","1987-10-13 12:55","665","669","0","0","","","","0","15","5","16","0","0","87067","15482.0","64.8%","14400","38","f","20000.00","20000.00","0.0","0.00","0.00","0.00","0.0","","0.0","2013-08-12","2013-05-29","669","665","83343","123","16","73","0","0","0","0","0","","15","1","2","370521","338196","26015","7","3","3","86","0","1","0","17","123","8","312","14","23900","8","11","0"
"6188879","7661019","24000.0","24000.0","24000.0"," 60 months","18.25%"," 15.88%","582.11","C","C4","Nektar Therapeutics","2 years","MORTGAGE","93400","TRUE","2013-07-06","2013-07-20","2013-07-06","2013-07-12","Issued","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=6188879","  Borrower added on 07/06/13 > To reduce number of credits cards and pay off high interest cards<br>","debt_consolidation","LENDING LOAN","HERCULES","CA","0","8","2497","85.7","92.4","11.5","1","0","1991-01-03 07:47","660","664","0","17","","8","","","16","2","16","0","0","32663","32663.0","84.6%","32700","29","f","24000.00","24000.00","0.0","0.00","0.00","0.00","0.0","","0.0","2013-08-12","2013-07-06","664","660","0","274","22","","0","1","0","0","0","17","16","2","7","432167","421404","32416","11","7","7","96","1","0","0","3","274","11","78","7","38600","11","15","0"
"5646179","7028416","10000.0","10000.0","10000.0"," 36 months","26.31%"," 22.47%","384.35","E","E5","Army National Guard","5 years","RENT","32000","TRUE","2013-05-28","2013-06-11","2013-05-28","2013-06-13","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=5646179","","wedding","Wedding expenses","RENO","NV","0","2","0","100","100","16.13","0","0","2007-09-27 07:07","665","669","3","33","","1","","33","1","0","7","0","0","21781","8180.0","90.1%","8179","11","f","10000.00","10000.00","0.0","0.00","0.00","0.00","0.0","","0.0","2013-08-13","2013-05-28","669","665","20295","43","8","33","0","0","0","0","0","","7","2","1","29374","21781","3630","3","2","2","90","0","0","0","3","69","2","66","1","9079","2","4","0"
"6178816","7670945","15925.0","15925.0","15925.0"," 60 months","19.17%"," 16.78%","393.9","C","C5","washington collectors","10+ years","MORTGAGE","52800","TRUE","2013-07-06","2013-07-20","2013-07-06","2013-07-16","Issued","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=6178816","  Borrower added on 07/08/13 > I wish to obtain this loan to consolidate credit cards with higher interest rates and payoff several medical bills.  I have been employed for the same company for 18 years and own my home sine 2009.<br>","debt_consolidation","payoff","PASCO","WA","0","6","367","100","96.3","32.98","0","0","1997-01-01 07:20","710","714","1","40","","6","","40","13","3","11","0","0","90940","10903.0","57.7%","10000","23","f","15925.00","15925.00","0.0","0.00","0.00","0.00","0.0","","0.0","2013-08-16","2013-07-06","714","710","95418","129","11","","0","0","0","0","0","","11","2","6","263418","231821","23182","6","2","2","95","0","0","0","9","129","3","201","6","18900","3","6","0"
"5781035","4637666","4200.0","4200.0","4200.0"," 36 months","22.51%"," 18.75%","153.43","D","D3","Brookhaven memorial hospital ","7 years","MORTGAGE","110000","FALSE","2013-06-12","2013-06-26","2013-06-12","2013-06-17","Issued","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=5781035","  Borrower added on 06/12/13 > A Disney vacation I promised my daughter as a graduation gift<br>","vacation","Disney promise","Medford","NY","0","6","4121","85.7","82.1","17.89","0","0","2006-02-19 03:53","660","664","2","","","0","","","19","2","16","0","0","60267","22782.0","66.4%","22993","30","f","4200.00","4200.00","0.0","0.00","0.00","0.00","0.0","","0.0","2013-07-17","2013-06-25","674","670","50282","83","21","","0","0","0","0","0","","16","3","5","383737","358486","22405","13","7","7","100","0","0","0","7","83","11","89","19","34293","11","12","0"
